Date,nps,Comment
29/03/2023 16:34,10,BUEN SERVICIO Y ATENCION
29/03/2023 16:32,10,Más eficiente y es un proceso muy amigable.
29/03/2023 16:23,10,todo el proceso muy facil
29/03/2023 16:23,10,servico de buena calidad
29/03/2023 16:22,9,buenos
29/03/2023 16:15,10,fue muy rapido y practico
29/03/2023 16:14,10,"por que hasta ahora no me han quitado mi asiento para vendérselo a alguien mas, espero que eso nunca pase"
29/03/2023 16:09,10,fácil y rápido
29/03/2023 16:07,10,es facil y rapido proceso
29/03/2023 16:00,10,bueno
29/03/2023 15:57,9,Fácil proceso
29/03/2023 15:56,10,Ahorra tiempo y da certeza
29/03/2023 15:55,9,PRECIO
29/03/2023 15:54,9,Por la facilidad de realizar la operación. Aunque sería bueno revisar siempre la manera de optimizar
29/03/2023 15:54,9,SERVICIO
29/03/2023 15:53,10,Muy amigable la aplicacion
29/03/2023 15:47,10,buen servicio
29/03/2023 15:33,10,bien
29/03/2023 15:31,10,sencillo de realizar
29/03/2023 15:28,9,Por rápido y confiable
29/03/2023 15:28,10,ES ÁGIL Y RÁPIDO
29/03/2023 15:16,10,ES MUY RAPIDA
29/03/2023 15:15,10,facil y rapido
29/03/2023 15:12,10,FACIL Y RAPIDO
29/03/2023 15:05,10,si
29/03/2023 14:58,10,por eficiente
29/03/2023 14:56,10,PORQUE ES ENTENDIBLE PASO A PASO
29/03/2023 14:55,9,sin comentarios
29/03/2023 14:53,10,es  muy facil y rapido
29/03/2023 14:52,10,excelente
29/03/2023 14:49,10,ES FACIL Y EL SISTEMA ES AMIGABLE
29/03/2023 14:43,10,"Porque los procesos son claros, sencillos y eficientes."
29/03/2023 14:32,10,FACIL Y ENTENDIBLE
29/03/2023 14:31,9,Facil y rápido
29/03/2023 14:24,10,SI
29/03/2023 14:15,10,"Precio, Comodidad"
29/03/2023 14:13,10,es facil de usar
29/03/2023 14:08,10,gracuias
29/03/2023 13:57,9,ES FACIL EL PROCESO
29/03/2023 13:12,10,excelente
29/03/2023 12:51,10,muy intuitivo y te recuerda lo necesario que debes recordar
29/03/2023 12:44,9,Lo facil y rapido que es
29/03/2023 12:26,10,Es sencillo y rápido
29/03/2023 10:08,10,Muy claro
29/03/2023 09:38,10,.
29/03/2023 08:54,10,facilidad y rapidez
29/03/2023 08:47,10,"Porque no te enjaretan mil promociones al hacerlo, es simple y sencillo."
29/03/2023 07:36,10,Es rápido y fácil
29/03/2023 07:15,10,Facil y Rapido
29/03/2023 06:50,10,FACIL Y RAPIDO
29/03/2023 06:45,9,servicios en linea  agil
29/03/2023 06:08,10,Fue muy facil de encontra e imprimir
29/03/2023 06:04,10,Buen servicio
29/03/2023 06:00,10,Son chidos
29/03/2023 05:46,9,bien
29/03/2023 05:37,10,FACIL Y ENTENDIBLE
29/03/2023 05:30,9,hay veces que se pone muy lento
29/03/2023 05:19,10,practico
29/03/2023 04:32,10,Rapidez en el servicio
29/03/2023 04:32,10,FACIL
29/03/2023 04:30,9,POR FACILITAR
29/03/2023 04:28,10,Economico y seguro de viajero accesible
29/03/2023 04:25,9,"no se me hizo dificil , y fue mi primera vez"
29/03/2023 04:08,10,Accesible
29/03/2023 04:07,9,Porque son la única aerolínea que tiene vuelos en horarios y destinos que necesito
29/03/2023 03:58,9,RAPIDO Y FACIL
29/03/2023 03:56,10,SIEMPRE EXCELENTE SERVICIO
29/03/2023 03:54,9,parece facil
29/03/2023 03:44,10,Es fácil y rápido
29/03/2023 03:42,10,agilidad
29/03/2023 03:39,10,Muy fácil de realizar
29/03/2023 03:35,9,X
29/03/2023 03:34,10,.
29/03/2023 03:32,9,Precios
29/03/2023 03:24,10,TODO MUY BIN
29/03/2023 03:23,10,Es rápida y clara.
29/03/2023 03:08,10,ES MUY FACIL Y RAPIDO
29/03/2023 03:07,10,TODA LA RESERVACION ESTUBO MUY BIEN
29/03/2023 03:05,10,PRACTICA Y SENCILLA
29/03/2023 02:57,10,Bien
29/03/2023 02:42,10,SON LOS MEJORES
29/03/2023 02:13,10,ES MUY A TIEMPO Y FORMA
29/03/2023 02:10,9,FACIL
29/03/2023 02:09,10,evitas filas
29/03/2023 02:05,9,Muy sencillo y rápido
29/03/2023 01:59,10,excelente
29/03/2023 01:56,10,Excelente Servicio
29/03/2023 01:52,9,poor buen servicio
29/03/2023 01:49,9,.
29/03/2023 01:48,9,FACILIDAD Y RAPIDEZ
29/03/2023 01:47,10,Es facil
29/03/2023 01:45,9,es bueno
29/03/2023 01:41,9,Facil de usar
29/03/2023 01:27,10,POR LA RAPIDEZ
29/03/2023 01:24,10,facil
29/03/2023 01:21,10,sencillo
29/03/2023 01:19,9,BUEN SERVICIO
29/03/2023 01:17,9,TODO BIEN
29/03/2023 01:13,10,eficiente
29/03/2023 01:07,10,PRACTICO
29/03/2023 01:07,10,su precios accesibles
29/03/2023 01:04,10,ok
29/03/2023 01:01,10,facil y rapido
29/03/2023 00:59,10,es facil
29/03/2023 00:57,10,facil
29/03/2023 00:42,10,MUY AMABLE
29/03/2023 00:36,10,Rapido y Facil
29/03/2023 00:36,10,"Bastante claro, fácil"
29/03/2023 00:29,10,BUENO
29/03/2023 00:09,10,todo bien!
28/03/2023 23:56,10,Es muy fácil de utilizar
28/03/2023 23:49,10,MUY FACIL
28/03/2023 23:47,10,Todo muy facil.
28/03/2023 23:44,9,Bien
28/03/2023 23:43,9,fue sencillo reservar
28/03/2023 23:39,9,BUEN SERVICIO Y FACIL
28/03/2023 23:30,10,Buenos precios en relacion al servicio
28/03/2023 23:19,10,servicio precio atencion
28/03/2023 23:10,9,excelencia y calidad
28/03/2023 23:09,10,servicio y vuelos desde puebla
28/03/2023 23:08,9,SON BUENA AEROLINEA
28/03/2023 23:06,10,x
28/03/2023 23:06,10,rapido y facil.
28/03/2023 22:57,10,MUY BUENO
28/03/2023 22:50,9,FACIL
28/03/2023 22:43,10,Economía y página entendible
28/03/2023 22:36,9,por ser una buena opción para viajar.
28/03/2023 22:31,10,por eficiencia
28/03/2023 22:31,10,si
28/03/2023 22:21,9,siempre he tenido buenas experiencias al viajar con esta aerolinea
28/03/2023 22:13,10,muy buen proceso
28/03/2023 21:59,10,Por la rapidez y facilidad con la que se hace el proceso.
28/03/2023 21:58,10,"BUENOS PRECIOS , SIGAN ASI ¡"
28/03/2023 21:53,10,EXCELLENT
28/03/2023 21:43,10,rapido y sencillo
28/03/2023 21:43,10,Accesible
28/03/2023 21:33,10,AGIL RÁPÍDO Y SENCILLO
28/03/2023 21:16,10,Buen servicio
28/03/2023 21:06,10,"Fácil, comprensible y rápido"
28/03/2023 21:04,9,AGIL Y RAPIDO
28/03/2023 21:02,10,Fácil
28/03/2023 20:58,10,todo bien
28/03/2023 20:46,10,bien
28/03/2023 20:39,10,buen servicio
28/03/2023 20:39,9,es de facil acceso
28/03/2023 20:34,10,ES MUY FACIL EL TRAMITE
28/03/2023 20:31,10,no lo se
28/03/2023 20:25,10,Vuelos BBB
28/03/2023 20:23,10,es rapido
28/03/2023 20:21,10,por la buena atencion y rapida respuesta
28/03/2023 20:20,9,POR SU EFICIENCIA
28/03/2023 20:14,10,BUENOS
28/03/2023 20:09,10,son los mejores
28/03/2023 20:08,10,excellent
28/03/2023 20:08,10,EXCELENTE SERVICIO
28/03/2023 20:06,10,Eficiencia
28/03/2023 20:00,10,BIEN
28/03/2023 19:59,9,BUENO
28/03/2023 19:57,9,BUEN SERVICIO
28/03/2023 19:55,10,Ágilidad
28/03/2023 19:43,10,Rápido
28/03/2023 19:42,10,Por lo amigable de la Aplicacion
28/03/2023 19:26,10,RAPIDISIMO
28/03/2023 19:25,10,MUY RAPIDO
28/03/2023 19:22,9,Batalle mucho para hacer el pago en linea
28/03/2023 19:22,9,ok
28/03/2023 19:20,10,excelente
28/03/2023 19:17,9,Es fácil hacerlo
28/03/2023 19:16,10,Fácil de usar :)
28/03/2023 19:11,10,EXCELENTE SERVICIO
28/03/2023 19:09,10,EXCELENTE SERVICIO
28/03/2023 19:00,10,POR LO ACCESIBLE DE LA INFORMACION
28/03/2023 18:58,10,SUPER FACIL HACER CAMBIOS ! ME ENCANTA
28/03/2023 18:48,10,ES RAPIDO
28/03/2023 18:48,10,RAPIDEZ
28/03/2023 18:47,10,ES RAPIDO
28/03/2023 18:47,10,Es facil
28/03/2023 18:47,10,FACIL Y RAPIDO
28/03/2023 18:44,10,FACIL Y PRACTICA
28/03/2023 18:42,10,POR LA RAPIDEZ
28/03/2023 18:41,10,ME GUSTA LA ATENCION
28/03/2023 18:39,10,Porque ha sido muy expedito
28/03/2023 18:34,9,son confiables
28/03/2023 18:31,10,NA
28/03/2023 18:30,10,muy buen servicio
28/03/2023 18:27,10,Sencillo y rapido
28/03/2023 18:26,10,Genial
28/03/2023 18:23,10,Es fácil
28/03/2023 18:17,10,Es facil
28/03/2023 18:14,10,por lo rapido y es muy clara la informacion
28/03/2023 18:12,10,.
28/03/2023 18:12,9,HAN SIDO CLAROS EN LOS PASOS
28/03/2023 18:08,10,Muy amigable
28/03/2023 18:03,10,Agilidad
28/03/2023 17:56,9,EFICIENCIA
28/03/2023 17:53,10,Todo muy Amable !
28/03/2023 17:46,10,es más fácil y ráípido
28/03/2023 17:35,10,Facil y rápido
28/03/2023 17:34,10,excelente servicio
28/03/2023 17:32,10,ahorra tiempo
28/03/2023 17:23,10,PORQU ES MUY RAPIDO HACERLO
28/03/2023 17:23,10,ES FACIL Y RAPIDO
28/03/2023 17:23,10,GRACIAS
28/03/2023 17:20,10,Por los costos economicos excelentes!
28/03/2023 17:20,9,eficiente y rápido
28/03/2023 17:18,10,garantia
28/03/2023 17:18,9,POR SU SERVICIO
28/03/2023 17:12,10,Buen Servicio
28/03/2023 17:11,10,agilidad en el proceso
28/03/2023 17:11,10,muy buen servicio
28/03/2023 17:11,10,Buen servicio
28/03/2023 17:09,10,Es rápido y seguro.
28/03/2023 17:07,10,Es una opción rápida y sencilla de hacer por medio página web ya que la pagina es muy amigable.
28/03/2023 16:54,10,facil
28/03/2023 16:51,9,Costo
28/03/2023 16:49,10,Es muy práctico
28/03/2023 16:47,10,rápido y fácil
28/03/2023 16:42,9,ES MUY SENCILLO Y AGIL
28/03/2023 16:42,10,mas rapido
28/03/2023 16:37,10,intuitiva la pagina
28/03/2023 16:37,10,POR AGILIDAD Y BUEN SERVICIO
28/03/2023 16:37,10,14 años volando con ustedes sin poblemas
28/03/2023 16:29,10,EXCELENTE SERVICIO
28/03/2023 16:28,10,PAGINA AGIL
28/03/2023 16:23,10,toda la informacion muy entendible
28/03/2023 16:10,10,es muy sencillo
28/03/2023 16:04,10,por precio
28/03/2023 15:56,9,muy clara su aplicación
28/03/2023 15:53,10,Es muy claro y sencillo
28/03/2023 15:49,10,"AMIGABLE, FLUIDO"
28/03/2023 15:48,9,no es tardado
28/03/2023 15:47,9,"POR LAS PROMOCIONES, SE OBTIENEN PRECIOS ACCESIBLES. EN GENERAL ES UN BUEN SERVICIO"
28/03/2023 15:46,10,BUEN SERVICIO
28/03/2023 15:45,10,todo es claro y ´rapido
28/03/2023 15:43,10,Es muy sencillo
28/03/2023 15:39,10,excelente servicio
28/03/2023 15:27,10,Sitio amigable y eficaz
28/03/2023 15:23,10,Por excelentes
28/03/2023 15:17,9,es muy facil de usar la pagina y ademas resuelven todo muy bien
28/03/2023 15:10,10,pagina web muy efiicaz
28/03/2023 15:10,10,TODO BIEN
28/03/2023 15:07,10,PORQUE HASTA ESTE MOENTO NO HE TENIDO PROBLEMAS
28/03/2023 15:05,10,MUY RÁPIDO
28/03/2023 15:00,10,Faxil de hacer el check in
28/03/2023 14:55,10,es facil
28/03/2023 14:50,10,BUENA
28/03/2023 14:48,10,EXCELENTE Y RAPIDA ATENCION
28/03/2023 14:42,10,excelente servicio y rapida atencion
28/03/2023 14:35,9,Es áapido
28/03/2023 13:51,10,Vaya porque a resuelto mis necesidades de cambio de vuelo en varias ocasiones
28/03/2023 13:19,10,excelente
28/03/2023 13:10,10,Muy ágil y fácil
28/03/2023 12:38,10,Muy buen servicio
28/03/2023 12:28,10,Excelente servicio
28/03/2023 12:05,10,ES FACIL
28/03/2023 11:17,10,es muy rapido
28/03/2023 10:56,10,MAYOR SEGURIDAD
28/03/2023 08:30,10,ME GUSTA VIAJAR EN VIVA
28/03/2023 08:18,10,BUENA
28/03/2023 06:53,10,EL SISTEMA ES MUY INTUITIVO MUY BUENO EN GENERAL
28/03/2023 06:03,10,MUY PRÁCTICO
28/03/2023 05:32,10,"CONCRETO, AHHORA TIEMPO, COMODIDAD EN EL HOGAR"
28/03/2023 05:22,10,OK
28/03/2023 05:15,10,Por la comunicación y plataforma amigable.
28/03/2023 05:05,10,simple
28/03/2023 04:56,9,por facilidad
28/03/2023 04:54,9,Didáctico
28/03/2023 04:32,10,Rapido
28/03/2023 04:28,10,buenos con el servicio
28/03/2023 04:26,10,muy rapido
28/03/2023 04:25,9,por baratos
28/03/2023 04:25,9,Buen servicio
28/03/2023 04:14,9,precios
28/03/2023 04:13,9,eficiente y rápido
28/03/2023 04:12,9,OK
28/03/2023 04:05,10,Gracias
28/03/2023 03:59,10,MUY COMODO Y SENCILLO
28/03/2023 03:40,9,Rapido
28/03/2023 03:37,10,Es bueno el check in
28/03/2023 03:35,10,FACILIDAD Y RAPIDEZ
28/03/2023 03:35,10,Es muy eficiente.
28/03/2023 03:28,9,fácil navegar en su website
28/03/2023 03:24,10,sencillo
28/03/2023 03:22,9,GRACIAS
28/03/2023 03:18,10,rapido
28/03/2023 03:17,10,Mensajes muy claros
28/03/2023 03:14,9,FACILITA EL ACCESO
28/03/2023 03:09,10,Por que si
28/03/2023 03:07,9,PRECIO Y CALIDAD
28/03/2023 03:05,10,super
28/03/2023 03:03,10,ok
28/03/2023 03:01,10,FACIL Y RAPIDO
28/03/2023 02:55,10,POR EL COSTO Y EL TRATO
28/03/2023 02:41,10,FACIL
28/03/2023 02:41,10,efectivo
28/03/2023 02:40,10,.
28/03/2023 02:25,10,MUY RAPIDO
28/03/2023 02:11,10,MUY FACIL
28/03/2023 02:10,9,Probable
28/03/2023 01:59,10,rapidez
28/03/2023 01:51,10,facil
28/03/2023 01:42,9,super facil
28/03/2023 01:37,10,Por su comodidad
28/03/2023 01:33,10,muy bueno
28/03/2023 01:32,10,rapidez en tramite en linea
28/03/2023 01:10,9,POR LA RAPIDEZ
28/03/2023 01:07,10,por su rapidez
28/03/2023 01:03,10,POR SER RAPIDO
28/03/2023 01:02,10,buen servicio
28/03/2023 01:02,9,",.,.,.,."
28/03/2023 00:57,10,ACCESO A LA PAGINA
28/03/2023 00:53,10,POR SER FACIL
28/03/2023 00:47,10,POR SUS PRECIOS
28/03/2023 00:46,10,.
28/03/2023 00:45,9,rapido y facil
28/03/2023 00:41,10,buen trato
28/03/2023 00:32,9,ok
28/03/2023 00:31,10,es muy rapido y facil de entender
28/03/2023 00:28,9,es sencilla
28/03/2023 00:21,10,PORQUE ES MUY SENCILLO
28/03/2023 00:20,10,bien
28/03/2023 00:14,10,"Muy rápido, preciso y claro"
28/03/2023 00:12,10,precios
28/03/2023 00:10,10,Exelente servicio
27/03/2023 23:58,10,GRACIAS
27/03/2023 23:57,10,Es facil
27/03/2023 23:55,10,Fácil uso de la página y buen servicio
27/03/2023 23:55,10,RAPIDEZ Y EFICIENCIA
27/03/2023 23:48,10,son muy puntuales y eso es lo que mas busco
27/03/2023 23:43,10,por el Excelente servicio a bordo y en gates
27/03/2023 23:43,10,todo bien
27/03/2023 23:35,10,rapidez
27/03/2023 23:30,10,POR SU ECONOMIA
27/03/2023 23:25,9,FACIL
27/03/2023 23:18,10,es muy rápido el proceso
27/03/2023 23:14,10,Fácil de utilizar
27/03/2023 23:03,10,FACIL COMPRENSION
27/03/2023 23:03,10,Por el servicio
27/03/2023 23:02,10,practicidad
27/03/2023 23:02,10,Muy buen sistema y excelentes precios
27/03/2023 22:50,10,AGIL Y SENCILLO
27/03/2023 22:48,10,Excelente!
27/03/2023 22:47,10,Es rapido y facil de entender
27/03/2023 22:37,10,POR SU BUENA ATENCION
27/03/2023 22:35,9,PUNTUALES Y BUEN PRECIO
27/03/2023 22:33,10,Por brindar un servicio eficiente
27/03/2023 22:31,9,porque todo facil
27/03/2023 22:27,10,razonable todo
27/03/2023 22:20,10,Muy sencillo
27/03/2023 22:16,10,Es muy rapido
27/03/2023 22:14,10,Eficiente
27/03/2023 22:06,10,buena opicion
27/03/2023 21:56,9,PORQUE ES FÁCIL Y RÁPIDO
27/03/2023 21:54,9,por los precios y por la facilidad para realizar tramites
27/03/2023 21:52,9,Es más facil hacerlo con calma antes que en el aeropuerto
27/03/2023 21:34,9,Es rápido
27/03/2023 21:20,10,SON EXCELENTES
27/03/2023 20:55,10,ok
27/03/2023 20:52,9,precios y buena atencion al cliente
27/03/2023 20:50,10,Ha sido facil utilizar la aplicacion
27/03/2023 20:48,9,BUENO
27/03/2023 20:30,10,ES MUY PRACTICO
27/03/2023 20:28,10,muy buen servicio
27/03/2023 20:23,9,ñ
27/03/2023 20:14,10,lo recomendare si no hay ningún problema con el día de mi vuelo :D
27/03/2023 20:13,9,muy facil de hacer
27/03/2023 20:11,10,Sencillo
27/03/2023 20:10,9,PRECIO Y ATENCION
27/03/2023 20:02,10,RAPIDOS
27/03/2023 20:01,9,Es muy amigable con los usuarios
27/03/2023 19:56,10,es muy facil
27/03/2023 19:47,10,MUY FACIL Y RAPIDO
27/03/2023 19:32,10,DATOS MUY ACCESIBLES Y RAPIDOS
27/03/2023 19:22,10,ES MUY FACIL
27/03/2023 19:19,10,porque ya tengo tiempo viajando con ustedes y me gusta en general su servicio su personal super atentos todo  estoy muy satisfecha hasta este momento
27/03/2023 19:14,10,"es muy accesible la pagina, no se batalla"
27/03/2023 19:08,10,Rapidez del proceso
27/03/2023 19:04,9,PORQUE ES RÁPIDO
27/03/2023 19:03,10,gracias
27/03/2023 19:00,10,excelente
27/03/2023 18:56,10,"Es sencillo y rápido, justo lo que se pide hoy en día"
27/03/2023 18:54,10,Facil y rapido
27/03/2023 18:51,10,.
27/03/2023 18:47,10,rapido
27/03/2023 18:47,10,Por tener muchas rutas directas a diferentes destinos.
27/03/2023 18:44,9,Información Clara y sencilla
27/03/2023 18:42,10,Por lo amigable de la plataforma
27/03/2023 18:42,10,Facil y accesible
27/03/2023 18:41,10,POR  EFICIENTES
27/03/2023 18:37,9,SERVICIO
27/03/2023 18:35,10,Aplicación Práctica y estable
27/03/2023 18:32,10,BUENA Y PRACTICA
27/03/2023 18:28,10,agil  e intuitivo
27/03/2023 18:27,10,.
27/03/2023 18:15,10,POR RAPIDEZ
27/03/2023 18:11,10,Para que los pasajeros no se les olvide lo que no pueden llevar (lo que está prohibido).
27/03/2023 18:10,9,ES FACIL ACCESIBLE
27/03/2023 18:08,10,BUEN SERVICIO
27/03/2023 18:02,10,facil
27/03/2023 17:51,10,muy bien
27/03/2023 17:47,10,muy practico
27/03/2023 17:46,10,todo muy bien
27/03/2023 17:46,9,es bueno
27/03/2023 17:45,10,POR RAPIDEZ
27/03/2023 17:43,10,bueno todo
27/03/2023 17:41,10,funciona
27/03/2023 17:33,10,muy eficas y rapida su pag
27/03/2023 17:31,9,todo ok
27/03/2023 17:26,10,LA PRONTITUD DE ATENCIÓN
27/03/2023 17:23,10,Es facil y amigable
27/03/2023 17:19,10,Agilidad de proceso
27/03/2023 17:18,10,Es facil de reservar en linea
27/03/2023 17:12,10,EXCELENTE SERVICIO
27/03/2023 17:12,10,FACIL
27/03/2023 17:11,10,SENCILLO
27/03/2023 17:05,9,Por lo practico que es hacer la reservacion con ustedes y sobre todo la puntualidad en el vuelo de IDa
27/03/2023 17:04,10,Fue rapida la  atención.
27/03/2023 17:01,10,.
27/03/2023 16:59,10,rapido
27/03/2023 16:58,10,MUY RAPIDO
27/03/2023 16:57,10,buen proceso de check in
27/03/2023 16:56,10,rapidez
27/03/2023 16:56,10,FACIL DE RESERVAR
27/03/2023 16:55,10,ATENCION Y SERVICIO.
27/03/2023 16:53,10,muy rapido y sencillo
27/03/2023 16:52,10,Excelente servicio y app
27/03/2023 16:49,10,es muy facil de entender su página
27/03/2023 16:49,10,:)
27/03/2023 16:48,10,Fácil y rápida de usar
27/03/2023 16:45,10,muy sencillo y amigable
27/03/2023 16:42,10,es facil
27/03/2023 16:42,10,es muy facil y sencillo realizarlo por este medio
27/03/2023 16:42,10,facil
27/03/2023 16:40,9,Muy claro y ordenado
27/03/2023 16:40,10,"Facilidad, rapidez y claridad"
27/03/2023 16:38,9,BUEN SERVICIO
27/03/2023 16:34,9,ES sencillo
27/03/2023 16:33,9,buen servicio
27/03/2023 16:30,10,muy rapido y excelente servicio
27/03/2023 16:29,9,es facil y rapido
27/03/2023 16:27,10,rapido
27/03/2023 16:24,9,Si
27/03/2023 16:22,10,rapido y sencillo
27/03/2023 16:20,10,CONTINUAMENTE VIAJO
27/03/2023 16:19,9,"facil , sencillo, buen servicio"
27/03/2023 16:02,10,BUENOS DESTINOS
27/03/2023 16:00,9,agil
27/03/2023 16:00,10,buen servicio
27/03/2023 15:54,10,muy eficiente y practico
27/03/2023 15:53,10,rapido y economico
27/03/2023 15:49,10,rapido
27/03/2023 15:49,10,Facil y eficiente
27/03/2023 15:47,10,super fácil y rápido
27/03/2023 15:46,10,Es muy fácil y amigable el formato
27/03/2023 15:20,10,Es sencilla y entendible
27/03/2023 15:18,10,por que facilita el proceso de abordaje
27/03/2023 15:07,10,Precios y accesibilidad a vuelos
27/03/2023 15:06,9,.
27/03/2023 15:03,10,:)
27/03/2023 15:02,10,MUY RAPIDA Y ACSECIBLE
27/03/2023 14:59,10,es muy rápida y clara
27/03/2023 14:56,9,seguridad
27/03/2023 14:49,10,Todo muy simple
27/03/2023 14:25,10,Muy práctico.
27/03/2023 14:07,10,MUY RÁPIDO Y DIANAMICO
27/03/2023 14:01,10,Es buena pción
27/03/2023 13:43,10,Servicio Virtual excelente
27/03/2023 13:34,10,servicio excelente
27/03/2023 13:25,10,Muy practico
27/03/2023 13:02,10,Nada difícil acceder a la plataforma!!
27/03/2023 12:59,10,INSTRUCCIONES PRACTICAS
27/03/2023 12:24,10,rapidez
27/03/2023 08:31,10,"Por ser muy fácil, amigable y gratuito"
27/03/2023 06:35,9,POR LOS PRECIOS EN VUELO REDONDO
27/03/2023 05:26,9,Es sencillo de hacer el check in
27/03/2023 05:02,10,Por fácil
27/03/2023 04:58,9,"eficacia, rapidez y comodidad"
27/03/2023 04:57,10,rapido el servicio
27/03/2023 04:45,9,Buen servicio
27/03/2023 04:35,9,Muy sencillo de realizar
27/03/2023 04:29,10,OK
27/03/2023 04:18,9,estan pretendiendo aplicar mas cargos
27/03/2023 04:10,10,BIEN
27/03/2023 04:09,10,EXCELENTE SERVICIO
27/03/2023 04:06,10,Jamás me han quedado mal
27/03/2023 04:02,10,por la rapidez
27/03/2023 03:53,10,AGILIDAD EN LOS TRAMITES
27/03/2023 03:45,10,FACIL
27/03/2023 03:43,10,es rapido
27/03/2023 03:31,10,.
27/03/2023 03:15,10,buena atencion
27/03/2023 03:15,10,ES RAPIDA
27/03/2023 02:58,10,muy buen servicio
27/03/2023 02:53,10,es facil y practico
27/03/2023 02:26,10,rápido y sencillo
27/03/2023 02:21,10,FACIL DE HACERLO
27/03/2023 02:16,10,rapidos
27/03/2023 02:02,10,Es rápido y fácil
27/03/2023 01:58,10,EXCELENTE SERVICIO
27/03/2023 01:55,10,"No he tenido problema sobre todo que ustedes iniciaron mi sesion enviandome un mail, gracias"
27/03/2023 01:50,10,rapido
27/03/2023 01:38,9,POR SU EFICIENCIA
27/03/2023 01:32,10,Es muy amigable y muy rápido.
27/03/2023 01:25,9,ME GUSTA
27/03/2023 01:23,10,muy bien
27/03/2023 01:19,10,Sencillo
27/03/2023 01:17,10,"rapido, confiable y economico"
27/03/2023 01:09,10,Es facil
27/03/2023 01:04,10,rapdez
27/03/2023 01:03,9,FUNCIONALIDAD
27/03/2023 01:01,10,es muy senciillo
27/03/2023 00:42,10,es mas raído
27/03/2023 00:21,9,Quizá por la economía
27/03/2023 00:20,9,Por que es facil
27/03/2023 00:17,10,por que ayuda a hacer más eficiente el proceso.
27/03/2023 00:12,9,rapidez
27/03/2023 00:07,10,BUEN SERVICIO
27/03/2023 00:03,10,Rapido
26/03/2023 23:50,10,"ahorro de tiempo, y ademas es muy facil hacerlo"
26/03/2023 23:47,10,Es más fácil.
26/03/2023 23:42,10,rapido y claro
26/03/2023 23:19,10,SUPER FACIL DE ADQUIRIR BOLETOS
26/03/2023 23:17,10,facil
26/03/2023 23:09,10,"FÁCIL, EFICIENTE, PRÁCTICO"
26/03/2023 23:08,10,facil de usar
26/03/2023 23:05,10,ES MUY AMIGABLE
26/03/2023 22:54,10,muy practico
26/03/2023 21:01,10,ES FACIL
26/03/2023 20:41,10,GRACIAS
26/03/2023 20:31,10,Es una pagina muy comoda de usar
26/03/2023 20:24,10,MUY FACIL Y RAPIDO
26/03/2023 20:22,10,POR LA EFICIENCIA
26/03/2023 20:13,10,ES SENCILLO
26/03/2023 20:03,10,"es ágil y la plataforma es amigable, te lleva de la mano."
26/03/2023 20:01,10,RAPIDO
26/03/2023 19:59,10,POR COSTO Y AGILIDAD
26/03/2023 19:43,10,ES FACIL DE USAR
26/03/2023 19:41,10,SON MUY RAPIDOS
26/03/2023 19:39,10,"facil rapido, gracias,"
26/03/2023 19:39,10,FUE MUY AGIL EL TRAMITE
26/03/2023 19:22,10,es facil
26/03/2023 19:18,10,Respuesta rápida
26/03/2023 19:17,10,"Facil, amigable"
26/03/2023 19:11,10,PRACTICO
26/03/2023 19:11,10,Sistema Amable
26/03/2023 19:09,10,facil
26/03/2023 19:00,10,Buen servicio
26/03/2023 18:35,10,funciona bien
26/03/2023 18:30,9,Facilidad
26/03/2023 18:17,10,Muy ágil
26/03/2023 18:15,10,por ser tan previsores
26/03/2023 17:59,10,Rapido
26/03/2023 17:55,10,ES RAPIDO
26/03/2023 17:54,10,Facil
26/03/2023 17:45,10,es bueno
26/03/2023 17:36,10,si
26/03/2023 17:32,10,facil
26/03/2023 17:27,10,OK
26/03/2023 17:26,10,gracias
26/03/2023 17:14,10,....
26/03/2023 17:11,9,Por la facilidad de la pagina
26/03/2023 17:10,10,es rapido
26/03/2023 16:52,10,FACILIDAD DEL PROCEDO
26/03/2023 16:39,10,x
26/03/2023 16:19,10,Es muy amigable
26/03/2023 15:45,9,rapido y practico
26/03/2023 14:48,10,excelente servicio y rapido
26/03/2023 14:28,10,Rápido
26/03/2023 14:19,10,buena linea
26/03/2023 13:51,10,muy eficiente
26/03/2023 13:48,10,Todo ha ido bien.
26/03/2023 12:00,10,Easy to use
26/03/2023 08:57,10,SUPER SENCILLO
26/03/2023 06:58,10,genial
26/03/2023 06:37,9,Todos los datos son a detalle ... Gracias
26/03/2023 06:32,9,rapidez
26/03/2023 05:38,9,HASTA EL MOMENTO TODO OKEY
26/03/2023 05:32,10,Fácil acceso y reconocimiento de datos
26/03/2023 05:08,10,nice
26/03/2023 05:00,9,ES MAS AGIL
26/03/2023 04:49,10,Fácil de usar
26/03/2023 04:46,10,BUEN SERVICIO
26/03/2023 04:45,10,por su atencion
26/03/2023 04:27,10,Muy fácil de usar y no he tenido fallas y es rápida
26/03/2023 03:39,9,na
26/03/2023 03:39,10,"Porque es practico, sencillo y ahorra tiempo."
26/03/2023 02:46,10,EXCELENTE SERVICIO
26/03/2023 02:42,10,SI
26/03/2023 02:34,10,todo super amigable
26/03/2023 01:54,10,FACIL Y RAPIDO
26/03/2023 01:38,9,bien
26/03/2023 01:31,9,"Hasta ahorita todo va bien, pero todavía no termino el proceso"
26/03/2023 01:21,10,son lo mejor
26/03/2023 01:10,9,Proceso facil de ejecutar
