Date,nps,text
22/03/2023 23:23,10,LISTO
22/03/2023 23:20,9,Gracias
22/03/2023 23:17,9,bien
22/03/2023 23:10,9,"Un poco tardado el proceso de compra, por lo demás, todo correcto."
22/03/2023 23:09,10,ecxelente
22/03/2023 23:08,10,muy caro =(I
22/03/2023 23:08,10,EXELENTE SERVICIO
22/03/2023 23:07,10,EXCELENTE
22/03/2023 23:05,9,buen precio
22/03/2023 23:02,10,Muy Sencillo
22/03/2023 22:59,9,Fue muy sencillo y todo bien explicado
22/03/2023 22:59,10,Muy amigable para la reservacion y pago de boletos
22/03/2023 22:56,9,No es muy complejo la forma de informar y proceso de compra
22/03/2023 22:53,10,Eficaz
22/03/2023 22:51,9,ME GUSTO LA FORMA
22/03/2023 22:50,10,ES MUY PRÁCTICA
22/03/2023 22:47,10,ES MUY ESPECIFICA
22/03/2023 22:46,9,FUE RAPIDO
22/03/2023 22:44,10,buen servicio
22/03/2023 22:43,10,gracias
22/03/2023 22:40,10,Buena interfaz e interacciones.
22/03/2023 22:39,10,Gracias
22/03/2023 22:39,9,RELATIVAMENTE FACIL
22/03/2023 22:37,10,Servicio muy ágil y claro
22/03/2023 22:37,10,Muy facil de usar
22/03/2023 22:35,10,Excelente servicio de compra y reservación en línea
22/03/2023 22:35,10,EXCELENTE SERVICIO
22/03/2023 22:35,10,EXCELENTE PORTAL Y AMIGABLE
22/03/2023 22:28,10,Muy útil
22/03/2023 22:26,10,"POR OPCIONES DE AEROPUERTOS EN CDMX Y PRECIOS, ASI COMO HORARIOS !"
22/03/2023 22:24,10,EXELENTE
22/03/2023 22:22,10,buenos precios
22/03/2023 22:20,9,buena
22/03/2023 22:17,9,en algunos casos me toca actualizar mis metodos de pago varias veces antes de lograr pagar
22/03/2023 22:17,10,Es sencillo de volar
22/03/2023 22:16,10,muy bien
22/03/2023 22:15,10,FACIL
22/03/2023 22:05,9,Tienen precios razonables y opciones para volar
22/03/2023 22:02,10,Rapides
22/03/2023 22:01,10,SIP
22/03/2023 22:00,10,POR LA RAPIDEZ Y ECONOMIA
22/03/2023 21:56,9,muy buena
22/03/2023 21:55,10,Porque siu
22/03/2023 21:55,10,agil
22/03/2023 21:54,9,pagina clara
22/03/2023 21:53,9,eficiente
22/03/2023 21:52,10,RAPIDO Y FACIL
22/03/2023 21:51,10,Gracias por el excelente servicio en linea
22/03/2023 21:47,10,"Facil de usar, indicaciones precisas"
22/03/2023 21:46,9,Porque es sencillo
22/03/2023 21:44,10,buena atención
22/03/2023 21:37,10,Excelentes precios :D
22/03/2023 21:36,10,es sencillo
22/03/2023 21:36,10,Por excelente servicio
22/03/2023 21:34,10,ok
22/03/2023 21:31,10,Es rapida y facil de utilizar
22/03/2023 21:29,10,Demasiado explicada fluida y cosas extras
22/03/2023 21:27,10,.
22/03/2023 21:26,9,rapida y muy facil de reservar
22/03/2023 21:26,10,Me encanta
22/03/2023 21:21,10,Facil
22/03/2023 21:20,10,..
22/03/2023 21:18,10,Precios accesibles y varios horarios.
22/03/2023 21:17,10,FACIL Y RAPIDA DE USAR
22/03/2023 21:15,10,"muy clara  la información, solamente en lo del equipaje esta un poco confuso"
22/03/2023 21:14,9,es facil
22/03/2023 21:06,10,POR TODO
22/03/2023 21:04,10,util
22/03/2023 21:04,10,ES FACIL DE USAR
22/03/2023 21:04,10,muy facil de usar
22/03/2023 21:03,10,Vuelos baratos
22/03/2023 21:02,10,Eficiencia
22/03/2023 21:00,10,POR LA EFICACIA...
22/03/2023 20:59,9,MEJORAR MAS LA APLICACION
22/03/2023 20:59,10,Excelente servicio
22/03/2023 20:59,10,muy buen servicio
22/03/2023 20:46,10,AMIGABLE
22/03/2023 20:43,10,Muy eficaz
22/03/2023 20:42,10,!Gracias para el boleto barato!
22/03/2023 20:41,10,Todo bien.
22/03/2023 20:38,10,RAPIDEZ
22/03/2023 20:37,10,Muy sencillo de navegar. Excelentes tarifas y promociones.
22/03/2023 20:36,10,muy amigable
22/03/2023 20:32,10,ECONOMICO
22/03/2023 20:29,10,Me gusta l pagina y la app
22/03/2023 20:29,10,me gusta viajar
22/03/2023 20:24,10,ES RAPIDO Y PRACTICA
22/03/2023 20:21,10,buena experiencia al interactuar con su pagina.
22/03/2023 20:17,9,gracias
22/03/2023 20:17,10,-
22/03/2023 20:11,9,Es práctico y rápido
22/03/2023 20:09,9,ok
22/03/2023 20:08,10,RAPIDA
22/03/2023 20:06,10,excelente
22/03/2023 20:03,10,BUENO PRECIOS
22/03/2023 19:59,10,buen servicio
22/03/2023 19:58,10,buen servicio
22/03/2023 19:57,10,RAPIDA
22/03/2023 19:57,10,Todo bien
22/03/2023 19:56,10,Es facil de manejar y entender
22/03/2023 19:56,10,EFICIENTES
22/03/2023 19:52,10,Facil de Navegar
22/03/2023 19:51,10,es muy facial. yo soy mama de %5 hijos y en otras aerolíneas es muy complicado reservar para Fm.de 7 . gracias
22/03/2023 19:45,10,Hay respuesta rapida
22/03/2023 19:41,10,MUY BIEN SU PAGINA
22/03/2023 19:41,9,facil de comprender
22/03/2023 19:40,10,todo muy practico y facil
22/03/2023 19:39,10,Todo bien gracias
22/03/2023 19:39,10,rapidez
22/03/2023 19:38,10,Fácil proceso y excelente atención vía whatsapp para resolver dudas
22/03/2023 19:37,10,TODO EXCELENTE
22/03/2023 19:27,10,super excelente
22/03/2023 19:26,10,RAPIDO
22/03/2023 19:23,9,todo en orden
22/03/2023 19:21,10,"Una pagina web muy facil de navegar. Falta agregar el campo para agregar promociones."
22/03/2023 19:19,10,EXCELENTE SERVICIO
22/03/2023 19:17,10,muy recomendable la pagina y buen tiempo para capturar y pensar bien los destinos
22/03/2023 19:16,10,por la agilidad para hacer las reservas
22/03/2023 19:14,10,Muy buen servicio y fácil manejo de la plataforma
22/03/2023 19:13,9,rapido y efectivo
22/03/2023 19:04,10,es facil de usar
22/03/2023 18:58,9,.
22/03/2023 18:57,10,siempre que quiero registrarme como usuario me aparece error
22/03/2023 18:56,10,facil de reservar
22/03/2023 18:55,10,Excelente servicio
22/03/2023 18:54,10,Ok
22/03/2023 18:53,10,HASTA AHORITA TODO BIEN
22/03/2023 18:52,10,Muy fácil de navegar
22/03/2023 18:46,10,"Esta muy bonita, muy amigable ."
22/03/2023 18:46,10,fabuloso
22/03/2023 18:45,10,buen precio
22/03/2023 18:43,9,Es rápido y eficaz
22/03/2023 18:40,9,muy practica y rapida
22/03/2023 18:38,10,por su efectividad y buenas ofertas
22/03/2023 18:33,10,EXCELENTE SERVICIO
22/03/2023 18:33,10,MUY FACIL DE UTILIZAR LA PAGINA
22/03/2023 18:32,10,siempre me atienden con mucha amabilidad
22/03/2023 18:32,9,facil operacion
22/03/2023 18:30,10,Eficaz
22/03/2023 18:26,10,BENDICIONES
22/03/2023 18:26,9,excelente servicio
22/03/2023 18:24,10,Excelente servicio
22/03/2023 18:22,10,SIEMPRE SON MUY EFICIENTES. ME ENCANTA LA LÍNEA AÉREA.
22/03/2023 18:21,10,EXCELENTE EL SERVICIO
22/03/2023 18:20,10,"muy rápido comprar, fluido y sin atoramientos"
22/03/2023 18:20,10,Precio flexibles.
22/03/2023 18:19,10,Super!!
22/03/2023 18:18,9,por que es muy fácil de usar
22/03/2023 18:18,10,TODO BIEN
22/03/2023 18:15,10,EFICIENTE
22/03/2023 18:12,10,Muy claro y rápido el proceso
22/03/2023 18:09,10,MUY FACIL
22/03/2023 18:05,10,muy entendible su pagina web
22/03/2023 18:05,10,rapido y fácil
22/03/2023 18:04,10,Rapido y facil
22/03/2023 18:04,10,todo bien
22/03/2023 18:03,9,"Rapido, sencillo y barato"
22/03/2023 17:59,10,Excelente
22/03/2023 17:57,10,MUY FACIL Y RAPIDO
22/03/2023 17:56,10,RAPIDO Y EFICIENTE
22/03/2023 17:55,10,muy claro
22/03/2023 17:46,10,"Estan dando muy buen servicio... Ya no los considero linea barata... Son mejores que las de ""renombre"""
22/03/2023 17:45,10,facil de usar
22/03/2023 17:39,10,"por que tienen los vuelos mas baratos, son una empresa muy responsable"
22/03/2023 17:39,10,Excelente!!! Por la facilidad de compra...
22/03/2023 17:38,10,Fue sencillo y rapido
22/03/2023 17:37,10,.
22/03/2023 17:36,9,me gusto los MSI
22/03/2023 17:30,10,AMIGABLE
22/03/2023 17:26,10,"muy bien explicada la informacion, todas las opciones, y muy facil de hacer el proceso"
22/03/2023 17:23,9,Muy buena pagina
22/03/2023 17:21,10,PUNTULIDAD Y BUEN PRECIO
22/03/2023 17:18,10,buena
22/03/2023 17:12,10,..
22/03/2023 17:06,9,buena
22/03/2023 17:03,10,rapida y segura
22/03/2023 17:01,9,ES AGIL
22/03/2023 17:01,10,BUENA EXPERIENCIA
22/03/2023 16:58,10,"No e viajado con ustedes, pero creo que sera una buena experiencia"
22/03/2023 16:56,10,SERVICIO
22/03/2023 16:51,10,Muy fácil de entender y excelente servicio
22/03/2023 16:51,10,FACIL DE RESERVAR POR INTERNET
22/03/2023 16:49,10,BUENOS
22/03/2023 16:47,9,BUENOS
22/03/2023 16:45,10,PRECIO
22/03/2023 16:42,10,Excelente servicio
22/03/2023 16:42,10,RAPIDO
22/03/2023 16:40,10,FACIL DE USAR
22/03/2023 16:39,9,vuelo directo
22/03/2023 16:39,9,es una interfaz sencilla
22/03/2023 16:35,10,Fácil de usar
22/03/2023 16:34,9,Muy calara la información...bajen los precios y sera excelente
22/03/2023 16:29,10,"Fácil de usar, muy amigable"
22/03/2023 16:28,9,muy amigable
22/03/2023 16:26,10,"es mas facil para mi usar su pagina en lugar de otros sitiosla infomacion es clara y muy visible ...eso como comprador se agradece"
22/03/2023 16:21,10,bien
22/03/2023 16:21,10,Muy ágil
22/03/2023 16:18,10,EXCELENTE SERVICIO
22/03/2023 16:15,9,"esta facil y bien, pero tiene muchos anuncios"
22/03/2023 16:12,10,Me gusta su sedrvicio y sus tarifas siguen siendo bastante competitivas
22/03/2023 16:11,10,TODO MUY BIEN
22/03/2023 16:09,10,RAPIDO Y COMODO
22/03/2023 16:06,9,facil de seguir los pasos
22/03/2023 16:05,9,COSTO BENEFICIO
22/03/2023 16:05,9,Muy ágil y fácil de entender para reservar
22/03/2023 15:55,10,es muy fácil de usar
22/03/2023 15:51,9,Esta agil
22/03/2023 15:50,9,ES RAPIDO EL REGISTRO Y MUY ACCESIBLE SELECINAR LA FECHA Y PRECIO DE LOS VUELOS
22/03/2023 15:48,10,BIEN
22/03/2023 15:46,10,buen sedrvicio
22/03/2023 15:43,10,AGIL
22/03/2023 15:42,10,me es muy facil reservar
22/03/2023 15:41,10,Es rapido
22/03/2023 15:30,10,excelente servicio
22/03/2023 15:27,10,excelente servicio y atención. nos encanta viajar con volaris a toda la familia. los felicito por tan buenas promociones
22/03/2023 15:26,10,Fácil de comprar en linea.
22/03/2023 15:23,10,MUY FÁCIL
22/03/2023 15:19,10,FUE SENCILLO LA RESERVACION
22/03/2023 15:11,10,muy rapido la reserva y las instrucciones muy claras Felicidades
22/03/2023 15:11,10,es facil y rapido reservar
22/03/2023 15:08,10,MUY BUENO
22/03/2023 15:07,10,Es de muy rápido comprendimiento para comprar boletos
22/03/2023 15:03,10,excelente servicio!
22/03/2023 15:01,10,Práctico y rápido
22/03/2023 14:58,10,"TODA VE QUE VIAJO POR ESTA AEROLINEA, HA SIDO SATISFACORIO"
22/03/2023 14:56,10,De nada
22/03/2023 14:48,9,muy ágil su pagina
22/03/2023 14:43,10,Esta muy bien !
22/03/2023 14:41,10,"Servicio, Costo y Tiempos"
22/03/2023 14:39,9,"SIEMPRE HAY ALGO QUE MEJORAR, GRACIAS :)"
22/03/2023 14:38,10,perfecta
22/03/2023 14:36,10,baratos
22/03/2023 14:32,10,calendario de vuelos mas economicos
22/03/2023 14:32,9,Es sencillo
22/03/2023 14:28,10,Pagina muy sencilla y practica de usar.
22/03/2023 14:25,9,"Porque las tarifas son baratas y los aviones muy buenos., excelente servicio."
22/03/2023 14:19,9,CONFUSA LA PLATAFORMA
22/03/2023 14:14,10,"Precio, servicio y horarios"
22/03/2023 14:05,9,MUY RAPIDA Y SEGURA
22/03/2023 14:01,10,excelente servicio aunque se puede mejorar
22/03/2023 13:59,10,"RAPIDO, BARATO, MUCHAS OPCIONES DE COMPRA Y TODO MUY TRANSPARENTE."
22/03/2023 13:45,9,cambia los precios en el proceso y tienes que volver a empezar
22/03/2023 13:40,9,los precios estan accesible y vuelos directos sin escalas
22/03/2023 13:36,9,Rapido y eficiente.  Solo tienen que mejorar los asientos.  Deberían de permitir asignación de asientos si pagamos con HSBC Viva desde un principio
22/03/2023 13:18,9,1
22/03/2023 13:14,10,mucho mas rapida y entendible
22/03/2023 13:09,10,./
22/03/2023 12:24,10,Gracias
22/03/2023 10:49,10,Eficiencia
22/03/2023 10:12,10,Eficacia
22/03/2023 09:54,9,el sistema es muy amigable
22/03/2023 09:04,10,"Gracias, excelente servicio. Saludos"
22/03/2023 08:43,9,DESTINOS
22/03/2023 08:37,10,muy bien
22/03/2023 08:19,9,Es bueno
22/03/2023 07:56,10,TODO MUY PRACTICO
22/03/2023 07:17,10,muy fácil y rapido
22/03/2023 07:09,10,precios
22/03/2023 07:06,10,Es facil
22/03/2023 06:43,9,facil
22/03/2023 06:41,10,BUEN SERVICIO
22/03/2023 06:37,10,"Buena tarifa, eficiente pagina, fácil de uso"
22/03/2023 06:34,9,Me gustó la dinámica de asientos
22/03/2023 06:33,10,Fue muy agil la compra
22/03/2023 06:28,9,Mi única queja es que el TUA te lo enseñan hasta el final
22/03/2023 06:27,10,;)
22/03/2023 06:23,9,Porque fue fácil y estaba bien explicado
22/03/2023 06:22,9,Todo ok gracias
22/03/2023 06:20,9,TIENEN COSTOS ACCESIBLES AUNQUE LES HACE FALTA MAS HORARIOS PARA VIAJAR ESTAN LIMITADOS EN CASO DE VUELOS DIRECTOS
22/03/2023 06:17,9,Gracias
22/03/2023 06:13,9,SI LE ENTENDI
22/03/2023 06:13,9,Buen servicio en pagina de internet
22/03/2023 06:10,10,costos
22/03/2023 06:08,10,"Han mejorado mucho su diseño y facilidad de uso, es muy intuitivo y no es confusa"
22/03/2023 06:05,10,MUY BUEN PRECIO
22/03/2023 06:02,10,TODO OK
22/03/2023 05:58,10,todo bien descrito
22/03/2023 05:57,9,"Me pareció ágil la plataforma de reservación. Solo lo del TUA deberían incluirlo desde un inicio, es como si no metieran el gasto de combustible."
22/03/2023 05:57,9,Precios
22/03/2023 05:55,10,precio y disponibilidad
22/03/2023 05:51,10,porque si quema cuh
22/03/2023 05:51,9,"Fácil, pero puede mejorar."
22/03/2023 05:50,10,Todo muy claro
22/03/2023 05:48,10,POR SENCILLA LA PAGINA
22/03/2023 05:47,10,Es muy fácil de usar.
22/03/2023 05:45,10,MANEJABLE
22/03/2023 05:45,10,EFICIENTE
22/03/2023 05:45,10,buena experiencia de volar con ustedes
22/03/2023 05:45,10,Muy Facil de utilizar
22/03/2023 05:43,10,"Muy fácil e intuitiva, excelente"
22/03/2023 05:42,9,muy facil de usar
22/03/2023 05:37,9,tODO bIEN
22/03/2023 05:34,10,OK
22/03/2023 05:31,10,rapido y seguro
22/03/2023 05:30,10,es economica
22/03/2023 05:30,10,Poco engañosa
22/03/2023 05:27,10,KJKL
22/03/2023 05:27,10,Fàcil de navegar y buenos precios
22/03/2023 05:25,10,muy bueno
22/03/2023 05:19,10,FACIL Y RAPIDO
22/03/2023 05:18,10,Económico y seguro
22/03/2023 05:17,10,SI
22/03/2023 05:16,9,muy practico y explican bien
22/03/2023 05:12,10,Muy buen servicio
22/03/2023 05:07,10,MUY SENCILLO PROGRAMAR MIS VUELOS
22/03/2023 05:05,10,Muy buen desglose
22/03/2023 05:03,9,TIENES MUCHAS OFERTAS ENGAÑOSAS
22/03/2023 05:01,10,ok
22/03/2023 04:58,9,"TODO BIEN, GRACIAS, REVISEN SU PAGINA DE VIVAFAN, NO FUNCIONAN LOS PAGOS"
22/03/2023 04:57,9,DEBERIAN SALIR LOS PRECIOS CUANDO UNO ESTA VIENDO LAS FECHAS AL PRINCIPIO
22/03/2023 04:56,10,pagina eficiente
22/03/2023 04:53,10,SENCILLO
22/03/2023 04:52,10,SIEMPRE QUE VIAJAMOS HAN SIDO MUY GRATAS LAS EXPERIENCIAS
22/03/2023 04:49,10,TODO MUY RAPIDO PARA COMPRAR
22/03/2023 04:48,10,Muy sencillo reservar
22/03/2023 04:44,10,hasta ahorita ninguna queja
22/03/2023 04:41,10,versatil
22/03/2023 04:36,10,por agil
22/03/2023 04:32,10,Es fácil y la información es CLARA....no se esconden cobros.
22/03/2023 04:30,10,si
22/03/2023 04:30,9,BUEN SERVICIO
22/03/2023 04:25,9,Por la tarifa zero
22/03/2023 04:25,10,Todo los servicios
22/03/2023 04:23,10,buen servicio
22/03/2023 04:21,10,Porque me gusta
22/03/2023 04:19,9,economia
22/03/2023 04:19,10,FUE EFICIENTE Y RAPIDO
22/03/2023 04:18,10,it is very people friendly
22/03/2023 04:15,10,todos los tramites son muy fáciles. Indicaiones claras y pecisas
22/03/2023 04:14,10,ok
22/03/2023 04:14,10,primera vez que viajamos en viva aerobus y su plataforma esta muy diamica
22/03/2023 04:13,9,ES FACIL DE NAVEGAR
22/03/2023 04:09,10,Todo muy bien
22/03/2023 04:08,10,Es sencillo y rapido
22/03/2023 04:07,9,"PRECIOS ACCESIBLES, INFORMACION EN TIEMPO Y CLARA"
22/03/2023 04:02,9,EN ALGUOS PUNTOS ES CONFUSO LA INFORMACION DE SELECCION
22/03/2023 04:02,10,gracias
22/03/2023 03:57,10,rapido servicio
22/03/2023 03:53,9,Fácil de Usar.
22/03/2023 03:52,10,POR LA DISPONIBILIDAD
22/03/2023 03:50,10,Todo bien
22/03/2023 03:50,10,:)
22/03/2023 03:49,9,"Que fuera mas clara en todo los servicios a cargar, ya han mejorado mucho, pero marcan unos servicios que uno no quiere y ya aparecen coo seleccionados"
22/03/2023 03:48,10,facilidad
22/03/2023 03:47,10,Sencillo y rapido
22/03/2023 03:47,10,excelente super practica y fácil de comprar
22/03/2023 03:45,10,Todo bien
22/03/2023 03:45,9,todo bien
22/03/2023 03:42,10,BUENOS PRECIOS
22/03/2023 03:39,10,Excelente sERVICIO
22/03/2023 03:36,10,Facil de usar
22/03/2023 03:33,9,Pagina facil de manejar
22/03/2023 03:32,10,hellouu
22/03/2023 03:28,10,excelente rapidez e informacion
22/03/2023 03:26,9,"Agil, facil de entender"
22/03/2023 03:25,9,rápida
22/03/2023 03:22,9,mas practico que antes
22/03/2023 03:19,9,por calidad y precio
22/03/2023 03:18,10,ok
22/03/2023 03:17,10,SIEMPRE VIAJO CON USTEDES Y SIEMPRE SUPER BIEN
22/03/2023 03:17,10,No hemos tenido ningun problema hasta ahorita
22/03/2023 03:15,10,Fue fácil y claro. Gracias!
22/03/2023 03:14,10,"Han mejorado muchísimo , sigan así !!!!"
22/03/2023 03:12,9,NINGUNA
22/03/2023 03:07,10,Muy buenas ofertas
22/03/2023 03:06,10,Facilidad y mejoría en la app
22/03/2023 03:04,9,"MUY FACIL DE ENTENDER, EXPLICAN QUE QUIERES Y QUE NO. MUY BIEN EXPLICADO"
22/03/2023 03:01,9,varios vuelos
22/03/2023 02:55,10,"Muy fácil, rápida y efectiva."
22/03/2023 02:52,10,Eficiente aerolinea
22/03/2023 02:51,9,RAPIDA Y CONFIABLE
22/03/2023 02:47,9,Fácil de usar
22/03/2023 02:46,9,costo
22/03/2023 02:45,10,Excelentes tarifas
22/03/2023 02:45,10,POR TODAS LAS BUENAS
22/03/2023 02:44,10,Por que es facil
22/03/2023 02:42,9,Te permite personalizar tu vuelo con extras y te lleva paso a paso para que no te confundas
22/03/2023 02:40,10,EXCELENTE PLATAFORMA
22/03/2023 02:39,9,SENCILLO Y RAPIDO
22/03/2023 02:36,10,TODO MUY BIEN Y MUY AGIL. SOLO NO ME AGRADO PUSIRON EL SEGURO DE VIAJE A FUERZA Y DESPUES YA ME PREGUNTARAN SI LO QUIERO QUITAR. SALUDOS.
22/03/2023 02:32,10,Rápido!!
22/03/2023 02:29,10,ES FACIL DE NAVEGAR
22/03/2023 02:27,10,EXCELENTE
22/03/2023 02:25,10,rapido
22/03/2023 02:24,10,Por rapidez y precio
22/03/2023 02:23,9,Muy buena
22/03/2023 02:19,10,BUEN SERVICIO
22/03/2023 02:19,10,facil de navegar
22/03/2023 02:19,9,me assuuuustras
22/03/2023 02:12,10,rapidez
22/03/2023 02:10,9,"Muy practica, visual y amigable"
22/03/2023 02:08,9,Excelente UX/UI
22/03/2023 02:06,9,Facilidad de uso de la plataforma para comprar el boleto
22/03/2023 01:59,10,bien
22/03/2023 01:54,10,the website is easy to use and the prices good
22/03/2023 01:50,9,Pagina Sencilla de Usar
22/03/2023 01:49,10,Por entendible.
22/03/2023 01:47,9,Claro
22/03/2023 01:44,9,"La pagina esta muy bien diseñada para elegir el vuelo, hacer cambios, y en simplificar todo el proceso. Primera vez en comprar boletos desde esta pagina."
22/03/2023 01:25,9,Fue rapido y claro el proceso
22/03/2023 01:20,10,ME GUSTA LA AEROLINEA
22/03/2023 01:19,10,POR LO AMIGABLE DE LA PAGINA
22/03/2023 01:17,10,EXCELENTE
22/03/2023 01:15,9,excelente servicio
22/03/2023 01:14,10,El sitio no tiene fallas aún cuando se hacen cambios durante las etapas del proceso
22/03/2023 01:12,10,super facil de usar
22/03/2023 01:08,10,"INTUITIVA, POR LO TANTO FACIL"
22/03/2023 01:07,9,buen servicio
22/03/2023 01:06,10,Porque nunca me han dejado tirada
22/03/2023 01:04,9,buena logistica
22/03/2023 01:04,10,Por la rapidez
22/03/2023 01:02,10,Es muy intuitiva
22/03/2023 01:01,10,excelente
22/03/2023 00:59,9,como imprimo los voletos
22/03/2023 00:59,10,EXCELENTES PRECIOS Y EXCELENTE ATENCION
22/03/2023 00:58,10,EXCELENTE SERVICIO! MUY PADRE TODA LA EXPERIENCIA Y SEGURA
22/03/2023 00:57,10,por el seguimiento aunque hay muchas cockies
22/03/2023 00:56,10,excelente servicio
22/03/2023 00:54,10,ECONOMICO
22/03/2023 00:54,10,Facil de navegar
22/03/2023 00:53,10,MUY AGIL LA INFORMACION
22/03/2023 00:53,10,Es muy sencillo la aplicación
22/03/2023 00:50,10,muy clara informacion y muy buenos vuelos. totalmente satisfecho
22/03/2023 00:43,10,ES MÁS FACIL
22/03/2023 00:42,10,MUY AMIGABLE
22/03/2023 00:40,10,muy rapida
22/03/2023 00:40,9,Por el tipo de servicio que brindan
22/03/2023 00:40,10,puntula y agil
22/03/2023 00:40,10,SUPER
22/03/2023 00:37,10,POR AGIL EL SERVICIO
22/03/2023 00:36,9,Rapidez de boletos
22/03/2023 00:33,10,gracias
22/03/2023 00:30,10,Página amigable con el usuario.
22/03/2023 00:28,10,POR SUS PRECIOS
22/03/2023 00:27,10,TODO MIUY BIEN
22/03/2023 00:26,10,better price
22/03/2023 00:26,10,ES PRACTICA
22/03/2023 00:26,9,Fue rapoida
22/03/2023 00:22,10,bien diseñado y fácil de usar
22/03/2023 00:21,9,Porque me gusta Viva
22/03/2023 00:18,10,muy ágil y segura
22/03/2023 00:15,9,KK
22/03/2023 00:13,10,"Muy rapida, solo le agregaria Pay pal para no tener que digitar la TC"
22/03/2023 00:12,9,HACERLO MAS RAPIDO
22/03/2023 00:11,10,creo que hasen buen trabajo
22/03/2023 00:09,9,ES CLARA EN LAS INDICACIONES
22/03/2023 00:05,9,tarifas accesibles
22/03/2023 00:05,10,"Servicio, Puntualidad y Atención."
22/03/2023 00:02,10,todo muy rapido
22/03/2023 00:02,10,son eficientes
21/03/2023 23:56,10,rapida
21/03/2023 23:56,9,Interfaz sencilla
21/03/2023 23:55,10,"Es economico, rapido facil. Muy bien :)"
21/03/2023 23:55,10,GRACIAS
21/03/2023 23:54,10,por lo eficaz
21/03/2023 23:54,10,todo ok
21/03/2023 23:52,10,"fue fácil y rápido, solo el guardar la tarjeta no funciona"
21/03/2023 23:51,10,TIENE MUY UENAS OFERTAS Y OPORTUNIDADES DE VIAJE
21/03/2023 23:51,10,VIENTOS
21/03/2023 23:50,10,buen servicio
21/03/2023 23:50,10,Eficiente
21/03/2023 23:48,9,bueno y rapido
21/03/2023 23:46,10,siempre uso viva
21/03/2023 23:41,10,Accesible y facil de terminar la compra.
21/03/2023 23:39,10,Excellento
21/03/2023 23:36,9,por mis webos
21/03/2023 23:29,9,BUEN SERVICIO
21/03/2023 23:29,9,TODO BIEN
21/03/2023 23:28,10,esta mjuy bien
21/03/2023 23:28,10,EXCELENTES PRECIOS
21/03/2023 23:28,10,"EXCELENTE FORMA DE COMRAR, RÁPIDA Y CLARA"
21/03/2023 23:27,9,"Es muy fluida, sin embargo, algunos términos que no son del comun conocimiento"
21/03/2023 23:27,9,Es sencillo y facil de hacer
21/03/2023 23:23,10,super facil de comprar
21/03/2023 23:20,10,Fué rápido y económico
21/03/2023 23:17,10,ok
21/03/2023 23:17,10,excelente servcio
21/03/2023 23:16,10,por que muestra la informacion claramente y es muy facil comprar
21/03/2023 23:11,10,POR LA RAPIDEZ
21/03/2023 23:07,10,facil de entender
21/03/2023 23:03,10,Excelente Servicio!!!!
21/03/2023 23:01,10,es super facil
21/03/2023 23:00,9,Es facil e intuitivo
21/03/2023 22:59,9,Precios accesibles.
21/03/2023 22:58,10,EXCELENTE
21/03/2023 22:57,9,PAGINA AGIL
21/03/2023 22:52,10,Buen servicio
21/03/2023 22:52,10,rapidez
21/03/2023 22:49,10,excelente servicio en linea
21/03/2023 22:46,10,todo muy bien
21/03/2023 22:45,10,SI
21/03/2023 22:43,10,Todo muy bien
21/03/2023 22:43,10,servicio facil
21/03/2023 22:42,9,mmm
21/03/2023 22:42,10,fue facil y rapido
21/03/2023 22:39,10,YA HE VIAJADO
21/03/2023 22:37,10,muy fácil
21/03/2023 22:36,10,ES A TODA MAQUINA
21/03/2023 22:27,9,Por la agilidad para hacer el tramite
21/03/2023 22:25,10,SI
21/03/2023 22:24,9,ok
21/03/2023 22:23,10,Por los precios y la facilidad para recervar
21/03/2023 22:23,10,Excelente servicio
21/03/2023 22:21,10,Muy acesible
21/03/2023 22:20,10,Buen servicio y rapido
21/03/2023 22:19,9,PAGINA MUY AMIGABLE E INTUITIVA
21/03/2023 22:19,10,Muy facil de reservar y pagar
21/03/2023 22:18,10,muy facil de usar con menus muy amigables
21/03/2023 22:15,9,ES AMIGABLE
21/03/2023 22:14,10,todo excelente gracias
21/03/2023 22:13,9,PORQUE ES UNA PAGINA MUY FACIL DE USAR A DIFERENCIA DE OTRAS
21/03/2023 22:10,10,muy buen servicio
21/03/2023 22:09,10,Fácil y rápido
21/03/2023 22:08,9,BUEN SERVICIO
21/03/2023 22:07,9,me gusto
21/03/2023 22:05,10,FACIL DE UTILIZAR
21/03/2023 22:04,10,Es fácil y te lleva de la mano
21/03/2023 21:59,9,lo practico
21/03/2023 21:55,10,muy practica
21/03/2023 21:54,10,La faciliad de utilizarla gracias
21/03/2023 21:54,9,Son verdesitos c:
21/03/2023 21:52,9,FACIL DE USAR LA APLICACIÓN
21/03/2023 21:49,10,bien
21/03/2023 21:37,9,EXCELENTES PRECIOS
21/03/2023 21:34,9,ok
21/03/2023 21:30,10,muy efectivo
21/03/2023 21:30,9,Muy rapido
21/03/2023 21:29,10,"Sus aviones están bien y uno puede armar su propio paquete.  Yo escogí viajar con accesos. asigne mi asiento, viajo con equipaje.  Hay gente que puede comprarlo más barato de acuerdo a sus necesidades"
21/03/2023 21:29,10,muy probable
21/03/2023 21:28,10,Porque no es tan complejo el proceso
21/03/2023 21:27,10,practico
21/03/2023 21:26,10,esta muy bien
21/03/2023 21:24,10,TODO ES MUY RAPIDO Y MUY SENCILLO
