Button name,Rating,Text
Doters,1,Cuando intento iniciar sesión en etn.com Me manda a error y es imposible iniciar sesión 
Desktop New Site,5,siempre viajo con ustedes
Desktop New Site,1,no me deja realizar  la compra
Desktop New Site,1,Por qué forzosamente te cobran el reembolso total del vuelo??? Esto debe ser opcional!!! Nada mas engañan que el boleto es más económico!!!
Doters,4,"EL PROGRAMA DE ACUMULACION DE PUNTOS ES BUENO, PERO SERIA AUN MEJOR SI SE PUDIESE HACER RETROACTIVO DESPUES DE VIAJAR POR VIVA, PARA ASI ACUMULAR PUNTOS"
Doters,1,"me di de alta, pero no me mandaron el correo de confirmación y me salí para ingresar de nuevo mis datos y me dice que ese correo ya está siendo utilizado, pero no me llegó correo de confirmación, elegí la opción de olvidé mi contraseña y me dicen que me mandarán un mensaje a mi cel, y no, se queda en stand by y no lo mandan, que puedo hacer? "
Doters,1,Al momento de ingresar el código enviado a mi correo electrónico no hay botón de avanzar 
Desktop New Site,4,Falta el costo de la maleta 
Desktop New Site,5,Muy buenas tardes enviar mi cv
Desktop New Site,1,"Se envio correo al email que viene en ticket para facturar consumo de alimentos arriba del avio y no eh recibido respuesta, en el portal no da la opcion de facturar en linea este consumo como me pueden ayudar con eso o algun numero para comunicarme"
Desktop New Site,1,"Es muy molesto no saber cuánto se va a pagar hasta el final. Honestamente no me interesa en es punto de mi compra cuánto es del boleto y cuánto de TUA, díganme cuanto es el costo total de mi boleto! Y ya si quieren al final lo desglosan. En verdad, UX team....es muy molesto!!"
Desktop New Site,4,:)
Desktop New Site,1,no me deja pagar
Desktop New Site,1,No puedo cambiar los datos de mi perfil
Doters,2,No me deja ingresar a mi cuenta.
Doters,3,no me llega el link para recuperar contraseña
Desktop New Site,4,"para cuando abren vuelos  gdl - tampico ,, ?? muchos estamos esperando con ancias.. saludos"
Desktop New Site,4,"Muchos pasos, pero todo muy fácil :) "
Doters,1,"Tras varios viajes que he hecho por etn, acabo de darme de alta con esto de doters. En la compra me decía que estaba acumulando puntos. Y ahora que consulto, dice que tengo CERO puntos. ?????? Qué fraude es esto!!!"
Desktop New Site,2,no es posible que por cambiar el segundo apellido que por error se capturo tenga un cargo de $1050 pesos 
Desktop New Site,2,Kindly process refund to original form of payment. PNR - TFSTGK
Desktop New Site,2,"me aparece un cobro x adicionales , de ""reembolso total"", no veo donde esta para eliminarlo y /o x que aparece"""
Desktop New Site,2,Kindly process refund to original form of payment. PNR - B8GJ5M
Desktop New Site,2,No puedo solicitar ayuda para proceso de cambios reservacion
Desktop New Site,1,En el sitio web de la empresa no se puede realizar el pago. Constantemente genera un error y borra el número de tarjeta de pago de CVC. ¿Cómo resolver el problema? ¡Necesito ayuda urgente!
Doters,2,Verifique mi cuenta pero no reconoce ki correo en la sección de usuario 
Desktop New Site,1,no puedo quitar el rembolso total que nunca elegí
Desktop New Site,1,"No he podido pagar mi reserva, salió un error al pagar y no puedo finalizar la compra"
Desktop New Site,1,"no encuentro la opción dentro de Adicionales para quitar el pago de reembolso, yo no estoy decidiendo pagar eso, me lo están cargando en automático"
Desktop New Site,2,NO ME PERMITE HACER EL PAGO CON TARGETA  
Doters,1,Al momento de querer acceder a la página de ETN e ingresar mi registro para acumular o usar puntos me marca error y sale de la página
Doters,1,Siempre tienen temas en la página de ETN hoy lleva todo el día sin funcionar 
Doters,2,Error al iniciar sesión
Desktop New Site,1,
Desktop New Site,4,NO HE PODIDO IMPRIMIR MIS PASES DE ABORDAR AGREGO EL NUMERO DE RESERVACION Y LA LETRA A PERO YA NO ME PERMITE ENRAR QUE DEBOHACER
Desktop New Site,1,"N O PUEDO HACER CHECK IN! REQUIERO AYUDA POR FAVOR, YA INTENTE TAMBIEN EN LA APP Y NO ME PERMITE"
Doters,1,Soy viajero frecuente de costaline y desde que soy socio ya van cuatro ocasiones que me niegan el descuento que por qué no es válido mi membresía. Si ya hasta me dieron puntos y no aparece mi membresía. 
Desktop New Site,2,
Desktop New Site,4,nada
Desktop New Site,2,"Cómo es posible que si compro dos boletos uno para un adulto y otra con un menor, nos asignen los asientos separados. con muchas filas de diferencia."
Desktop New Site,3,Los boletos del CBX no se han podido descargar...
Doters,4,Felicidades muy buenas promociones 
Desktop New Site,3,Kindly process refund to original form of payment. PNR - ZB9F3J
Desktop New Site,1,Se agrega a fuerza el reembolso total... no lo quiero ....
Desktop New Site,1,"OPrimero cancelan mi vuelo, Luego me dejan sin las sillas que pague, y a los asesores que atienden el chat les importa poco o nada el tiempo de los clientes. llevo casi toda la noche-madrugada tratandio de que me reasignen los asientos y no ha sido posible, a pesar qde que es un servicio EXTRA que PAGUE. No hay manera de que tomen en serio las necesidades. Terrible , Pésima atención"
Desktop New Site,2,Kindly process refund to original form of payment. PNR - GDF3WQ
Doters,1,Realicé compras y no sé registraron mis puntos
Desktop New Site,4,LA APLICACION ME PERMITIO COMPRAR Y HACER CAMBIOS MUY FACILMENTE GRACIAS
Desktop New Site,1,"me sigue diciendo que mi metodo de pago no esta disponible y ni siquiera estoy haciendo ningun pago, estor tratando de hacer check in!!!! qur pinche servcicio de veras. Siempre fallan estas paginas de las aerolineas mexicanas."
Doters,1,Pésima. 
Desktop New Site,1,Yo no elegí ningún adicional y se agregó al total del costo de mi vuelo y no me permite eliminarlo
Desktop New Site,1,"En esta sección no incluye la opción de Reembolso Total, pero en los pasos siguientes previos al pago si aparece como agregado y no quiero pagar por él, pero no hay manera de desactivarlo. "
Doters,1,No acepta restablecer la contraseña 
Doters,1,"Realice 3 compras entre finales de noviembre y principios de diciembre de Cdmx a Acapulco y viceversa en costaline y en doters no permitió acceder y antier hice viaje de Cd Azteca a San Juan del río  y de regreso y el sitio de autovías no tiene las corridas online, es decir que he podido aumentar mis puntos y no se ha podido, solo hasta hoy pude agregar puntos en otro viaje a Acapulco, deseo saber si aun se pueden agregar los puntos perdidos?"
Doters,2,No logro registrarme  Pongo mi correo y dice que ya hay una cuenta  No recupero mi contraseña  He hecho varias compras y no se si si me están respetando mis puntos  
Doters,4,Muy buena 
Desktop New Site,1,TODOS LOS METODOS DE PAGO INACTIVOS
Desktop New Site,1,
Desktop New Site,2,"muy mala distribucion, no encuentras nada y lo peor porqeu no existe, nopuedo reimprimir mi reseva, no hay manera de encontrarla por ingun lado a menos de que tengael codigo, el cual nunca me llego al correo, y no hay forma de poder hacer nada,  soporte necesita el codigo entodas partes se ocupa el codigo, y nunca me llego ese codigo, ahora como lo reimprimo?"
Desktop New Site,1,Como se hace 8319 y brinca a 8807.59
Desktop New Site,2,Error  01850db5-37f9-4662-a5be-6ee8162eff53
Doters,2,NO ME PERMITE RECUPERAR LA CONTRASEÑA
Desktop New Site,1,No me respetan el vip que hice y tuve que volver a pagar no se vale 
Desktop New Site,1,QUIERO HABLAR CON ASESOR
Desktop New Site,1,"EN ELIGE UNA FECHA NO RESPETA LAS FECHAS QUE LE PONGO.   SIEMPR HABÍA COMPRADO AQUI OR LA FACILIDAD DE LA PAGINA, YA NO ME GUSTA Y YA NO COMPRARÉ NUNCA MAS AQUI.  "
Desktop New Site,1,"halo hice , no me deja agregar maleta"
Desktop New Site,1,Quiero borrar esta cuenta con el correo daniela.araico@kwiziq.com pero no encuentro la forma de eliminarla
Desktop New Site,1,LA PAGINA ESTÁ PÉSIMA.  
Desktop New Site,1,no me deja agregar otra maleta
Doters,2,mis datos son correctos y no puedo entrar
Desktop New Site,1,Usted cambia vuelo sin penzar de cliente
Desktop New Site,1,
Desktop New Site,1,
Desktop New Site,1,
Desktop New Site,1,"Porque siguen con su irrespetuosa manera de mostrar precios al incluir cargos fantasma engañando a sus clientes. ¿ Que es eso de Reembolso Total y porque no lo incluyen desde un principio si es obligatorio ? Por esta simple razon procuro no utilizar su servicio, salvo que sea estrictamente necesario como hoy, pero molesta desde el inicio. Les hace ver como tramposos y rateros, considerenlo !"
Desktop New Site,4,todo muy bien
Feedback_Nuevo Sitio_VF,1,No me dejo añadir ningun acompañante solo me los cobro y al comprar vuelos no me aplica las promociones 
Doters,5,Buen servicio 
Desktop New Site,3,"porque no puedo hacer chek-in, si estoy a 8 dias de mi vuelo??"
Doters,2,No se  como ligar mi cuenta hsbc viva plus para que aparezcan mis puntos
Desktop New Site,3,Me aparece que la orden de compra esta duplicada y no puedo continuar con el pago
Doters,5,Felicidades 
Doters,1,Malísimo. No funciona cuando estoy pidiendo restablecer contraseña 
Desktop New Site,1,no me permite realizar mi pago con ninguna tarjeta
Desktop New Site,5,FELCIDADES
Desktop New Site,1,me cambian la hora de vuelo y para mi es muy difícil salir en madrugada ya que no tengo  coche   
Desktop New Site,1,se traba la pagina
Desktop New Site,1,No encuentro los costos detallados antes de pagar......solamente la suma......
Desktop New Site,1,me sale un circulo rojo que no me deja continuar con mis procedimienmtis 
Desktop New Site,3,Me arroja un error al intentar continuar con mi compra
Desktop New Site,4,precio en dolar 
Desktop New Site,1,no puedo ingresar desde la app no funciona y en web es lo mismo
Desktop New Site,1,NO ME DEJA HACER EL PAGO DE MI VUELO
Doters,1,No contestan 
Doters,1,"Dificultan el acceso al sistema, te regresa, te regresa, te reg........ "
Desktop New Site,1,"Me marca declinada la tarejta sin embargo corroborando con el banco no hay problema, me comentan que ni siquiera se emitio un solicitud de cobro, total que no se puede comprar por que marca error con todas las tarjetas "
Doters,2,ME dice contraseña incorrecta y la modifico y sigue sin permitirme el acceso. Pesimo funcionamiento de la página.
Desktop New Site,5,"Excelne pagina con las mejoras que han hecho. facil de entender, my rapida y con toda la informacion necesaria para hacer el proceso fluido. Gracias por las mejoras!"
Desktop New Site,1,"nooooooo engañen con los precios, ya que siempre sale mucho mas de lo que anuncian"
Desktop New Site,1,"La página es complicada, tengo usuario y no es fácil identificar en donde cambiar mi fecha de nacimiento, además no tiene un chat en línea que permita la asesoría"
Doters,3,dicen que comprando c0n los socios pero los socios ninguno de ellos hace mencion del sercivio soy persona que viajo mucho y en todas mis compras no veo que acumule puntos sera posible que hubiera algun metodo manual de uno mismo  acumular los puntos osea subir el folio de cada boleto con destino y tarifa y en base a eso acumular puntos  por que ninguno de los que me han atendido les he preguntado pata que sirve  DOTERS y ni saben para que es  suerte y exito h beneficios para todos
Desktop New Site,1,"quiero cambiar itinerario, lugares"
Desktop New Site,1,perdieron mi equipaje necesito contactarme con el supervisor de equipajes o quien me responda por lo sucedido
Doters,4,Saludos 
Desktop New Site,1,no puedo actualizar la informacion de contacto
Desktop New Site,3,todo bien
Doters,3,.
Doters,1,No me deje entrar . 
Desktop New Site,1,"el pasado sabado se cancelo mi vuelo a toluca hasta el viernes 9 nuevamente lo cambian m salida probable 03:27 am  mi padre tuvo un ingreso al hospital medica sur y yo sigo sin poder estar con él  pesimo servicio.  8 dias despues puedo viajar y ahora la sorpresa es la demora,    viajo con mascota., mejor deberían de no poner en su pagina o invitar a viajar con una mascota  es terrible lo que sucede cruel muy cruel."
Desktop New Site,1,SON UNA COMPLETA BASURA
Desktop New Site,1,SON UNA PUTA MIERDA
Desktop New Site,1,CAMBIO DE VUELO A LA INVERSA EL VIAJE NO LO PERMITE
Desktop New Site,5,serevico reconmendable
Doters,2,"Tengo varios vuelos hechos con Viva Aerobus y no se cómo cargarlos, en la página de doters solo sale que tengo cero puntos. Como cargo todos los vuelos que he hecho?"
Desktop New Site,1,"Son una basura de aerolínea, 6 horas de retraso y tus ineptos trabajadores te cuelgan el teléfono, que van a hacer al respecto?????    Por eso son lo peor de lo peor, rateros, mentirosos e ineptos"
Desktop New Site,2,No es claro respecto del costo para viajar con mascotas en cabina
Desktop New Site,2,LA PAGINA NO PERMITE REALIZAR EL CHECK IN.
Desktop New Site,3,he hecho varias reservaciones con mi cuenta de agencia y no he tenido ningun credito o recompensa por estas ventas
Desktop New Site,1,"No me deja cambiar el nombre. Reservé para mi suegra y puse mi correo de contacto, y el sistema tomó el nombre de mi suegra como el mío, y está equivocado. No me deja cambiarlo."
Desktop New Site,2,ME EQUIVOQUE DE CIUDAD. MI VUELO ES DE MONTERREY A CIUDAD DE MEXICO Y NO LO PUEDO CAMBIAR...
Doters,1,Pedí me enviaran un código para reestablecer mi contraseña lo pongo y ya no avanzo 
Doters,1,Me mandan el código y de ahí no pasa 
Doters,1,"Muy mal servicio con las personas que se encargan de la eocumentacion de equipaje son prepotentes y te hacen perder tiempo , te amenazan con que tu equipaje se perderá si no haces las cosas como y cuando ellos dicen "
Desktop New Site,2,"Su sistema de precios dinámicos es abusivo! Cómo es posible que un mismo vuelo se venta en 3000, 5000 y 10000 en días consecutivos. Además la experiencia en el vuelo es mala para lo que cobran."
Doters,2,"Habia una promocion para los que se registraran para ganar 2000 puntos, mismos que por ninguna lado aparecen, sean honestos y no engañen a la gente si asi empezamos vamos mal"
Desktop New Site,1,retraso de vuelo VB1243 de 4 horas
Desktop New Site,1,"He recibido varios correos de ustedes insistinedo en que agregue mi pasaporte. Al hacer click en el link, me lleva a esta  pagina   https://www.vivaaerobus.com/es-mx/book/review      donde no hay forma de agregar el pasaporte. Solo quieren venderme un seguro.  Por favor npo me hagan perder TIEMPO"
Doters,3,"No me deja iniciar sesión, dice que hay un error"
Desktop New Site,1,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - FI95RB
Desktop New Site,2,Kindly process refund to original form of payment. PNR - P9M15M
Desktop New Site,5,Kindly process refund to original form of payment. PNR - Z5ZLKB
Desktop New Site,1,
Desktop New Site,1,PORQUE CARGAN UN REEMBOLSO TOTAL
Desktop New Site,1,PORQUE CARGAN UN REEMBOLSO TOTAL
Desktop New Site,3,no puedo obtener pase de abordar 
Desktop New Site,1,SMPLEMENTE SE QUEDA EN LA FASE DE VUELOS Y NO SE PUEDE PASAR A RESERVACIONES. 
Doters,1,No me deja entrar marcar error 
Doters,5,Toda la felicidad  y toda experiencia 
Doters,5,Muy pacilmente soy contendo gracias
Desktop New Site,1,Soy empleado de vivaaerobus y no puedo accesar a la pagina de club vivaamigos. ¿Cual es el procedimiento?. Solo me redirige a la compra como pasajero normal.
Doters,1,No envían de manera inmediata las confirmaciones al correo electrónico y eso hace que se pierda el interés en acumular puntos con su app. 
Desktop New Site,1,"POR QUE RAZON CARGAN SERVICIOS ADICIONALES ( REEMBOLSO TOTAL) POR $228.50, SI NO LO CONTEMPLE EN LA COMPRA, EN LA PAGINA DE SERVICIOS ADICIONALES LA PASE EN $0.00. NO HAY FORMA DE CORREGIR, O ES A FUERZA EL CARGAR ESTO."
Doters,1,"No se me refleja los puntos, que dicen me darán. "
Desktop New Site,1,Intenté pagar con dos tarjetas... ambas en buen estado crediticio... nada más no se puede pagar con tarjeta... Es una pérdida de tiempo para mi y para ustedes... además de la pérdida de credibilidad...
Desktop New Site,1,hice una reservacion luego una cancelacion huboun cobro y me enviaron correo donde me harian el reembolso de mi dinero eso fue en 14 de septiembre es fecha que no lo hacen y por telefono no resuelven nada fue un robo lo que hicieron 
Desktop New Site,1,"AUTOMATICAMENTE ME ESTAN ROBANDO DE MAS, PORQUE NO PERMITE QUITAR EL REEMBOLSO TOTAL, YA POR ESO NO COMPRARE CON USTEDES"
Desktop New Site,1,"Cuando ingreso el número de tarjete me aparece el error: No podemos utilizar esta tarjeta para este tipo de compra. Por favor, intenta más tarde. Es una tarjeta American Express que siempre he utilizado para realizar las compras en su pagina. Cambié por una tarjeta de débito personal y esa si me permite ingresarla."
Desktop New Site,1,"Cuando ingreso el número de tarjete me aparece el error: No podemos utilizar esta tarjeta para este tipo de compra. Por favor, intenta más tarde. Es una tarjeta American Express que siempre he utilizado para realizar las compras en su pagina. Cambié por una tarjeta de débito personal y esa si me permite ingresarla."
Desktop New Site,3,NO PUEDO HACER EL CHECK-IN
Desktop New Site,2,no deja poner fecha de los infantes
Feedback_Nuevo Sitio_VF,1,Vaya mamada qué se renueve automáticamente y no avisen al momento de colocar perra tarjeta
Desktop New Site,1,lo que no puedo hacer es generar mi ckeck in y estoy a tiempo de hacerlo y ya cargue toda mi información pero la opción de no poder hacer check in no aparece... pueden ayudarme? mi vuelo ya es mañana
Doters,1,"Después de hacer el registro, indican que es necesario validar el correo electrónico que uno indicó... Hice lo ahí señalando... Entro de nueva cuenta a la sección Doters y me indica que no coincide contraseña con el usuario y no hay otra forma de acceder ya que reitera el sistema que dichos datos ya están registrados. "
Doters,3,"acabo de ganar 500 puntos con la compra de boletos de avion, pero como hago para que esos puntos aparezcan aqui en mi cuenta dooters????  gracias"
Desktop New Site,1,se queda congelada la pantalla y no me permite avanzar
Desktop New Site,1,
Doters,4,Que me gusta como se maneja la tarjetas electronicamente.
Doters,4,Me encanta 
Desktop New Site,2,"no entiendo porque al final mi compra no genero doters, de que me sirvió abrir un perfil en Vivaerobus? "
Desktop New Site,3,Por error capture mal el nombre de mi perfil y ya no puedo modificarlo
Desktop New Site,2,1. eL TELÉFONO QUE APARECE EN SU PÁGINA PARA CANCELAR UN BOLETO NO ES. (5584210457) 2. HICE UNA CANCELACIÓN DE UNA RESERVACIÓN POR TELÉFONO Y NO ME DAN UN FOLIO O UNA PRUEBA DE LA CANCELACION 
Doters,5,"Nunca pensé que viajar me daría una nueva forma de ahorro, ¡estoy feliz! ¡Gracias doters!"
Desktop New Site,5,"EXCELENTE AEROLINEA, SERVICIO Y EFICACIA EN SUA VUELOS"
Desktop New Site,1,"¿Porqué me están cobrando $245.70 por un cargo adicional de Reembolso Total? En su sección de Adicionales no existe ese concepto. Yo NUNCA LO SOLICTÉ y me lo están cargando ARBITRARIAMENTE. Los Adicionales son opcionales y aquí lo estan aplicando de forma arbitraria sin opción de cancelarlo. Eso es injusto y es un abuso, muy normal en ustedes."
Desktop New Site,1,Necesito borrar el carrito de compra
Desktop New Site,3,"A pesar de tener la clave y correo correctos para acceso al perfil, no carga la página."
Desktop New Site,1,Cambio vuelo malísimo perjudican a uno
Desktop New Site,1,No hay un chat de dudas
Desktop New Site,1,Que asco de página
Desktop New Site,1,me urge cambiar la hora de mi vuelo y no me es posible
Desktop New Site,2,Son ustedes muy deshonestos. Se negaron a reembolsar la cancelación de un vuelo por el hecho de que yo acepte un cambio en el horario sugerido por ustedes mismos. Me dicen ahora que eso invalida mi seguro. Es muy sucio y deshonesto que cuando me pidieron acceder al cambio de horario no me lo explicaran. Me molesta y perdí confiabilidad en su aerolínea. 
Desktop New Site,2,¿Cual es la penalidad por cambio de fecha? Lo he buscado en esta secciòn  y no encuentro la informacion 
Desktop New Site,2,"desde el sábado 26 de noviembre hice una llamada con ustedes para cancelar la reservación BGG6QE. y no he recibido ni  un correo ni  el rembolso y checo y la reservación sigue activo.  compre un seguro porque el boleto era para un adulto mayor que por motivos de salud no podrá viajar.  La persona que me atendió me solicito datos para el rembolso. y me dijo que no había un folio para la cancelación ya no se que hacer, necesito ayuda"
Desktop New Site,1,"Soy cliente de muchos años y muchos vuelos... para cambiar un vuelo es una verdadera pesadilla, un infierno... en el 01800 nadie contesta a pesar de estas HORAS esperando, y en las sucursales NO ayudan con cambios de vuelo... QUE NOS DEJAN A LOS CLIENTES MAR QUE REPELAR Y QUEJARNOS... PESIMO!!!"
Doters,1,"No puedo restaurar la contraseña, se queda trabado"
Desktop New Site,2,PNR - MYPRTZ  Kindly process refund to original form of payment. 
Desktop New Site,2,no puedo modificar mi perfil 
Doters,1,ES UN MUGRERO!!! NO SIRVE!!!! ES UN ENGAÑO!!! NO SE PUEDE ABRIR LA SESIÓN Y NO DA PUNTOS. PURO PEDOOOOO!!!!! PARA QUE HACEN ESA FARAMAYA???? 
Desktop New Site,1,0184eac9-3670-468a-a4b6-0ac4309b6c5e 
Doters,4,Cosas que suceden en los viajes
Doters,2,Le pongo el código de seguridad pero no puedo avanzar 
Desktop New Site,1,estan cancelado muchos vuelos y eso habla muy mal de la empresa
Desktop New Site,1,"Cada vez que intento facturar una maleta, la aplicación se cierra. en la web ni siquiera aparece la opción."
Desktop New Site,1,"Cada vez que intento facturar una maleta, la aplicación se cierra. en la web ni siquiera aparece la opción."
Doters,1,No agarra en su pagina para que te acumulen los puntos
Desktop New Site,1,"Ni siquiera me aparece el chat box, y el numero de *atencion* a clientes nunca respnden. llevo tres intentos de aproximadamente 45 min cada uno y simplemente no respnden.... necesityo ayuda¡¡¡¡¡¡"
Desktop New Site,1,"Quiero pagar y me dice que tengo un itinerario similar, ya quite todo del carrito y vuelvo a hacer todo el proceso de selección de vuelo y me aparece de nuevo lo mismo"
Desktop New Site,1,"NO, se pueden hacer cambios en la pagina llevo 40 minutos en espera para que alguien me conteste en centro telefonico!!!!!"
Desktop New Site,1,"quise hacer un cambio de vuelo y me marcó error, no me dejó hacerlo estuve una hora en el teléfono esperando que me contestaran para hacer el cambio de vuelo, me contestaron a la hora un minuto y después de hacer me dos preguntas me cortaron el teléfono ahorita llevo 41 minutos en la línea esperando que me contesten otra vez, en serio que tienen muy mal servicio además puse como motivo que no carga la página web porque no tiene la opción de que no funciona el cambio de reservaciones o al menos un otro motivo...explique"
Desktop New Site,1,LLEVAMOS MAS DE 2 SEMANAS TRATANDO DE FACTURAR ESTE VUELO Y NO LO PODEMOS HACER
Desktop New Site,1,"TENGO MUCHO TIEMPO TRATANDO DE FACTURAR Y LA PAGINA NO ME PEMITE, YA ENVIE CORREOS Y NO ME HAN AYUDADO, RESERVA I7FZGS"
Desktop New Site,1,Porque no tienen servicio al cliente?  Tengo una semana hablando al centro de servicios y nunca constestan!!!!! Quiero saber porque mi reservación no tiene la opción de modificar reserva
Desktop New Site,1,Me mandaron confirmación del vuelo y después mandaron otro correo de que habia un error 
Desktop New Site,1,"Es una aerolinea pesima yo compre el paquete smart y en realidad no incluye nada de lo le muestran a uno, me cambiaron los dos vuelos sin consultarlo, llamo para solucuionar y no me contestan, envio correos y tampoco conestan "
Desktop New Site,3,HOLA NO ME DEJA HACER CHECK-IN EL VUELO ES MAÑANA TEMPRANO 
Doters,1,No se especifica donde o como se usan los puntos
Desktop New Site,1,why is Amex working and then not working? how come I can buy a flight with Amex and then not be able to buy another flight with the same card/ what is going on?
Desktop New Site,1,NO CARGA LA PAGINA
Desktop New Site,1,
Desktop New Site,2,BUENAS TARDES NO ME APARECEN MIS PUNTOS DOTERS AL MOMENTO DE QUE PASO A LA SIGUIENTE OPCION (SERVICIOS ADICIONALES). Y AL FINAL DE MI COMPRA DE IGUAL MANERA NO APARECE
Desktop New Site,1,"La págino no es ágil, tuve que marcar y una espera de 15 minutos"
Doters,2,No funciona
Doters,3,Porque no he recibido los puntos doters de bienvenida HSBC ? 
Desktop New Site,2,Kindly authorize refund to original form of payment. PNR -CYQPMW 
Doters,1,"No envía el correo ni el sms para restablecer la contraseña, aparte que mi contraseña si es correcta pero me marca error y no me deja accesar."
Doters,1,No puedo finalizar mi registro. La página se queda en blanco/ luego regreso y le pongo restaurar contraseña y se queda pensando la página cuando le doy enviar código. Que puedo hacer? 
Desktop New Site,1,EL SERVICIO MALISIMO
Desktop New Site,1,"intente cambiar mi vuelo, sin costo extra como dice en su publicidad engañosa, y a fuerza me quieren cobrar la eleccion de asiento cuando no es mi prioridad eso, me obligan, q injusto si no no puedo hacer el cambio, marque varias veces al call center, para orientacion y ayuda, 3 horas en espera y colgaban, para q al final me contesten y me digan q no saben nada de la pagina q no puede ayudarme, y hablando de tiktok con otras personas mientras estoy en llamada yo, pffff detestable el trato y atenion en eta linea, no la vuelvo a usar."
Desktop New Site,2,no reciben el pago tengo desde las 17 horas hasta este momento y no es posible concretar el pago atentamente  Mtra. Judith Ruiz 
Desktop New Site,1,no me dejo comprar el boleto 
Desktop New Site,1,NO ME PERMITE REALIZA MI CHECK-IN EN UN VUELO INTERNACIONAL
Desktop New Site,1,que mejoren su atencion telefonica al cliente pasa uno mucho tiempo en linea  y nada
Desktop New Site,1,"la pagina es confusa y deja hacer compra de menores de edad hacia otros destinos, sin estar disponibles, se llama a temprano a la aerolínea para confirmar el checkin y no dicen nada que el destino no tiene autorizado el viaje de menores de edad, que tiene que hacerse en el mostrador, aparte cuando se llega al mostrador dice q los cambios tienen que hacerse 4 horas antes, después de hacer 3 horas de fila y no autorizarle el checkin, esta aerolínea es un robo. Nunca viajare por esta aerolinea, no dan solucion y toda la responsabilidad recae sobre la pagina, y los criterios que tiene para hacer la compra, NO DEBERIA DEJAR HACER COMPRAS A DESTINOS INTERNACIONALES DESDE EL MOMENTO QUE SE METEN LAS FECHAS DE EDAD DE NACIMIENTO."
Desktop New Site,2,"Hola, el problema que estoy presentando es que compre boletos con cambios gratis ilimitados pero al hacer el cambio de vuelo me está cobrando como si fuera un vuelo nuevo, no entiendo que sucede si mi paquete era smart, me gustaria que alguien me apoye por favor, gracias"
Desktop New Site,3,Ya no aparece la opcioon de viajar con mascota dentro de la cabina que era muy necesaria 
Desktop New Site,1,NO HAY FORMA DE HACER CONTACTO CON ALGUIEN PARA ACLARACIONES O DUDAS
Desktop New Site,1,TA CULERA SU TARGETA
Desktop New Site,3,CAMBIAR LOS COLORES
Desktop New Site,1,"definitivamente una basura de aerolínea, las autoridades deberían cerrarlos y vigilar que nunca vuelvan a operar. chinguen todos¡ a su puta madre. pinches rateros de mierda. .I."
Desktop New Site,1,"son la peor aerolínea del planeta, su puto servicio al cliente es inexistente. Son unos rateros disfrazados de aerolínea. espero pronto caigan en banca rota y así nos podamos librar de la aerolínea mas asquerosa del planeta,. "
Doters,1,no pude registrarme. no enviaron la verificación a mi correo y nada funciona.
Doters,4,Si
Desktop New Site,2,que el cambio de nombre se pueda hacer online
Desktop New Site,1,no puedo hacer check-in
Desktop New Site,1,TARDA MUCHO EN CARGAR Y TE SACA DE LA PAGINA
Desktop New Site,1,"Cuando escojo los vuelos me da unos precios y hago las sumas y me dsa una cantidad, a la hora de pagar la cantidad auementa sin razon aparente"
Desktop New Site,3,no tengo axceso a mi cuentra 
Desktop New Site,1,
Desktop New Site,1,
Desktop New Site,5,muy buen sitio amigable de navegación rápida 
Desktop New Site,1,NO ME DEJA REALIZAR EL PAGO 
Desktop New Site,1,
Desktop New Site,2,Creo que hace falta un chat porque he estado llamando y no me contestan
Desktop New Site,2,NO CAMBIA LA FECHA DEL AÑO ESTA HASTA EL 2004 
Desktop New Site,2,"El correo que proporcionan para aplicar para gente viva, no se encuentra y es incorrecto "
Doters,2,"Ya van tres viajes comprados, se inicia sesión y no hay información alguna sobre los puntos generados, en cuestión de segundos o si hago clic en alguna pestaña, me pide iniciar nuevamente y se vuelve un bucle muy tedioso. ¿el programa de puntos y la página siguen en beta?   Incluso en la app, probada desde iOS la aplicación no permite entrar, sólo dice ERROR GRAVTY LOGIN y no progresa en el inicio de sesión  "
Desktop New Site,1,"La aplicación dice que mi vuelo fue cancelado.  La página web dice que está todo bien.  He llamado 2 veces y luego de 35 minutos la primera vez y 50 minutos la segunda vez escuchandoi la grabación decir que mi llamada sera contestada en 15 segundos, nadie contesta.   "
Desktop New Site,2,ME AGREGAN UN SEGURO REEMBOLSO TOTAL QUE NO AGREGO  Y YA ME REGRESE Y NO HAY MANERA DE QUITA
Desktop New Site,2,No puedo facturar un vuelo Solicite apoyo con un ticket no me responden el ticket no me llega la factura 
Desktop New Site,1,
Desktop New Site,3,"Ya van varios días que no deja hacer el pago, me rechaza todas las tarjetas de credito y debito, no entiendo que está pasando."
Desktop New Site,2,no quiero pagar el reembolso y no hay manera de quitarlo
Desktop New Site,1,
Desktop New Site,2,"Los telefonos que ofrecen se encuentran fuera de servicio, no contestan, ni siquiera via whats app. deberian de dar mas opciones para contactarlos para aclarar nuestras dudas"
Desktop New Site,1,"compre mi paquete por best day y puse que era una menor de edad, tiene 16 años-Ahora me salen el vuelo como adulto y no se como cambiarlo :("
Desktop New Site,2,Kindly process refund to original form of payment. PNR - DEYL5K
